Experiments,Time,ER_OD,FP_OD,AC_OD,CC_OD,RI_OD,DP_OD,BH_OD,CA_OD,PC_OD,DL_OD,CG_OD,BF_OD,EL_OD,CH_OD,BO_OD,BT_OD,BU_OD,BV_OD,BC_OD,BY_OD,PJ_OD,DF_OD,BL_OD,BP_OD,BA_OD,Butyrate,Acetate,Lactate,Succinate
BU_CH_DF_FP_PJ,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.00132,0.0,0.0,0.0,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BU_CH_DF_FP_PJ,48.0,0.0,0.005457969303460234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476505944071355,0.0,0.0,0.6546826864849551,0.0,0.0,0.0,0.026460126010140417,0.3919736511887814,0.0,0.0,0.0,0.1373,22.3911,32.466049999999996,13.05495
BU_DL_FP_PJ,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BU_DL_FP_PJ,48.0,0.0,0.0013011233457048865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8903598341871994,0.0,0.0,0.0,0.0,0.0,0.0,0.33282210699619225,0.0,0.0,0.0,0.03406110899551314,0.0,0.0,0.0,0.0,0.1373,32.2684,37.03135,0.0
BU_ER,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BU_ER,48.0,1.1139111081105408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19919928511539645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7119,7.7676,59.2881,5.121
BU_FP,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BU_FP,48.0,0.0,0.5185049283154121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273732078853046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8381,13.7056,38.217,15.9959
BU_RI,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BU_RI,48.0,0.0,0.0,0.0,0.0,0.02263363257709026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49925347572947765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.151,47.3206,10.079
BV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BV,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5718713973753058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1208,20.5163,28.186
BV_CC,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BV_CC,48.0,0.0,0.0,0.0,1.5647321831277174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8044916285582953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92245,26.1113,24.721899999999998,16.3906
BV_ER,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BV_ER,48.0,0.6687086567322226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1596180127822329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.067,27.990000000000002,23.5215,33.7103
BV_ER_FP,0.0,0.0021999999999999997,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BV_ER_FP,48.0,0.4565837434750186,0.02042535421327365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098845637583892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374,8.5023,35.9994,17.0194
BV_FP,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BV_FP,48.0,0.0,0.10320563377780932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.316569166030433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4487,24.3653,32.2717
BV_RI,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BV_RI,48.0,0.0,0.0,0.0,0.0,0.06430505235459351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6536748884866306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649,21.0549,16.970100000000002,27.063550000000006
BY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904501410868668,0.0,0.0,0.0,0.0,0.0,0.0,9.0076,55.403000000000006,6.365
BY_CA_ER_FP,0.0,0.00165,0.00165,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CA_ER_FP,48.0,0.41809166421997457,0.00643861099751456,0.0,0.0,0.0,0.0,0.0,0.3638290969988123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872745778539579,0.0,0.0,0.0,0.0,0.0,3.5346785499999998,15.473949999999999,39.710350000000005,15.4164
BY_CC,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CC,48.0,0.0,0.0,0.0,1.6509727043038855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23011701802627552,0.0,0.0,0.0,0.0,0.0,22.1498,22.4424,35.0028,3.3853
BY_CC_CG_CH_ER,0.0,0.00132,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CC_CG_CH_ER,48.0,0.3432791844870805,0.0,0.0,0.6852943936158946,0.0,0.0,0.0,0.0,0.0,0.0,0.15562918236250955,0.0,0.0,0.1462238455966458,0.0,0.0,0.0,0.0,0.0,0.6155727845773913,0.0,0.0,0.0,0.0,0.0,13.11779095,28.4221,35.10355,9.12435
BY_CC_CH_DP_RI,0.0,0.0,0.0,0.0,0.00132,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CC_CH_DP_RI,48.0,0.0,0.0,0.0,0.44094204903451395,0.00021572143927750848,0.04315935372591544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05284556147448323,0.0,0.0,0.0,0.0,0.0,0.6261178647709781,0.0,0.0,0.0,0.0,0.0,3.84295,21.4931,32.05565,13.28535
BY_CC_DP_RI,0.0,0.0,0.0,0.0,0.00165,0.00165,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CC_DP_RI,48.0,0.0,0.0,0.0,0.7135507616851334,0.0004888819279087671,0.07660297101717703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495915202292653,0.0,0.0,0.0,0.0,0.0,3.1636216,19.87585,27.64315,8.68185
BY_CC_EL,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CC_EL,48.0,0.0,0.0,0.0,1.7203463096531963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05254805993084879,0.0,0.0,0.0,0.0,0.0,0.0,0.7766489435267,0.0,0.0,0.0,0.0,0.0,17.3022,23.2743,40.4026,15.9354
BY_CC_ER,0.0,0.0021999999999999997,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CC_ER,48.0,0.16875284690004214,0.0,0.0,1.207563475326866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920663916715773,0.0,0.0,0.0,0.0,0.0,25.8805,18.0666,40.424,6.1656
BY_CC_FP,0.0,0.0,0.0021999999999999997,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CC_FP,48.0,0.0,0.005454153384586374,0.0,1.3610056293429502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805928401794353,0.0,0.0,0.0,0.0,0.0,25.5355,16.8306,36.5163,6.7927
BY_CC_FP_PJ,0.0,0.0,0.00165,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CC_FP_PJ,48.0,0.0,0.006409191082498923,0.0,0.9361882837958788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404555952656118,0.023142515002956658,0.0,0.0,0.0,0.0,9.63680475,20.186500000000002,40.0422,4.89075
BY_CG_CH_ER,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CG_CH_ER,48.0,0.39248977596733586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22429127317610065,0.0,0.0,0.3064620170865673,0.0,0.0,0.0,0.0,0.0,0.8866813594118972,0.0,0.0,0.0,0.0,0.0,3.056496,23.1282,31.0053,18.1327
BY_CH_ER_FP_RI,0.0,0.00132,0.00132,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_CH_ER_FP_RI,48.0,0.4237726213930754,0.007168370348571654,0.0,0.0,0.002050295595781491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809611630503774,0.0,0.0,0.0,0.0,0.0,0.9324710630462846,0.0,0.0,0.0,0.0,0.0,4.512793,15.38665,28.8159,18.26645
BY_DP_FP,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_DP_FP,48.0,0.0,0.030522107243649982,0.0,0.0,0.0,0.41724019569775556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8279144820295983,0.0,0.0,0.0,0.0,0.0,1.3319,24.8432,43.3956,17.8096
BY_ER,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_ER,48.0,1.1593908632225511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2246104912374661,0.0,0.0,0.0,0.0,0.0,18.9079,20.4005,52.7949,5.0406
BY_ER_FP_RI,0.0,0.00165,0.00165,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_ER_FP_RI,48.0,0.5649160945257914,0.007268246885882642,0.0,0.0,0.0024512254940853113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1254171006662692,0.0,0.0,0.0,0.0,0.0,5.995820950000001,13.7896,32.6907,18.5856
BY_RI,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BY_RI,48.0,0.0,0.0,0.0,0.0,0.3020176845619353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271203488418434,0.0,0.0,0.0,0.0,0.0,11.18305,121.3664,25.4393,2.9245
CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CA,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345852837881073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55115,27.9013,0.0
CA_CC,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CA_CC,48.0,0.0,0.0,0.0,2.034806087256423,0.0,0.0,0.0,0.08190414439271126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8725,29.0443,49.6564,2.8046
CA_ER,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CA_ER,48.0,0.46356600317499086,0.0,0.0,0.0,0.0,0.0,0.0,0.6791614626277108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3647,7.6317,57.499,3.1571
CA_FP,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CA_FP,48.0,0.0,0.002026424303626968,0.0,0.0,0.0,0.0,0.0,2.119639821593873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7764,17.3808,56.5128,3.5292
CA_RI,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CA_RI,48.0,0.0,0.0,0.0,0.0,0.19863518749055115,0.0,0.0,0.8004962169138385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0265,8.60785,36.5482,3.8287500000000003
CC,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC,48.0,0.0,0.0,0.0,1.9893845428093226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16085,24.01165,48.053399999999996,1.7076500000000001
CC_CG,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_CG,48.0,0.0,0.0,0.0,1.5066443083301924,0.0,0.0,0.0,0.0,0.0,0.0,0.5111924218051831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0531,37.0222,48.3244,5.4104
CC_CG_ER_FP,0.0,0.00165,0.00165,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_CG_ER_FP,48.0,0.1173189521181918,0.004210885618096896,0.0,1.5094931244490677,0.0,0.0,0.0,0.0,0.0,0.0,0.42273071064497336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69368965,29.129,44.1614,0.0
CC_CG_ER_RI,0.0,0.00165,0.0,0.0,0.00165,0.00165,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_CG_ER_RI,48.0,0.10916132998403348,0.0,0.0,1.5670257067178421,0.000896656748786813,0.0,0.0,0.0,0.0,0.0,0.48367092288809477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0193749,28.7659,42.849199999999996,0.0
CC_CH,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_CH,48.0,0.0,0.0,0.0,1.7620382564323167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5183650604107484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8621,26.4401,53.9504,1.5548
CC_DF,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_DF,48.0,0.0,0.0,0.0,1.6015644031092582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079430698688875,0.0,0.0,0.0,17.09775,27.0582,45.95215,2.21245
CC_DL,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_DL,48.0,0.0,0.0,0.0,1.8827720234620402,0.0,0.0,0.0,0.0,0.0,0.4137590563252327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1938,28.5141,30.5108,0.8257
CC_DL_ER,0.0,0.0021999999999999997,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_DL_ER,48.0,0.006807902403495929,0.0,0.0,0.10225167132097816,0.0,0.0,0.0,0.0,0.0,1.2118053651518996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7302,39.0245,44.9256,0.0
CC_DL_RI,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_DL_RI,48.0,0.0,0.0,0.0,0.3419370995923121,0.0,0.0,0.0,0.0,0.0,1.1731572510192196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5782,35.8667,43.1178,0.0
CC_DP,0.0,0.0,0.0,0.0,0.0033,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_DP,48.0,0.0,0.0,0.0,1.7272021713406696,0.0,0.07382378100940974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0076,22.0364,45.1393,2.6038
CC_DP_RI,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0021999999999999997,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_DP_RI,48.0,0.0,0.0,0.0,1.5899487179487177,0.0,0.33638974358974355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4894,45.5694,29.3865,0.0
CC_EL,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_EL,48.0,0.0,0.0,0.0,2.115451368864238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981031458302112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.730799999999999,24.225099999999998,54.883849999999995,5.5177499999999995
CC_EL_RI,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_EL_RI,48.0,0.0,0.0,0.0,3.153976656940392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20245869676757283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6111,24.8386,65.9802,0.0
CC_ER,0.0,0.0033,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_ER,48.0,0.5263568581576817,0.0,0.0,1.4898557308909888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.744950000000003,18.599800000000002,47.02555,4.07135
CC_ER_FP,0.0,0.0021999999999999997,0.0021999999999999997,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_ER_FP,48.0,0.05152620880813051,0.003397498640565418,0.0,2.4674446085672086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3111,27.9385,60.0386,0.0
CC_ER_FP_RI,0.0,0.00165,0.00165,0.0,0.00165,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_ER_FP_RI,48.0,0.02297876430877753,0.0030849456582782253,0.0,1.6748264894360023,0.0004410601554390147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.971449999999997,22.185299999999998,43.94485,2.7247
CC_ER_RI,0.0,0.0021999999999999997,0.0,0.0,0.0021999999999999997,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
CC_ER_RI,48.0,0.5077089726484323,0.0,0.0,2.2276048400464115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6693,24.1633,43.1538,0.0
