,Community,Time,Richness,Contamination,PC,PC_OD,PJ,PJ_OD,BV,BV_OD,BF,BF_OD,BO,BO_OD,BT,BT_OD,BC,BC_OD,BY,BY_OD,BU,BU_OD,DP,DP_OD,BL,BL_OD,BA,BA_OD,BP,BP_OD,CA,CA_OD,EL,EL_OD,FP,FP_OD,CH,CH_OD,AC,AC_OD,BH,BH_OD,CG,CG_OD,ER,ER_OD,RI,RI_OD,CC,CC_OD,DL,DL_OD,DF,DF_OD,OD,Butyrate,Acetate,Lactate,Succinate
39,PC-PJ-BF-BC-BU-DP-CA-EL-FP-CH-AC-CG,48.0,12.0,No,1.0,0.6069665605095541,1.0,0.018450106157112525,0.0,0.0,1.0,0.22412685774946922,0.0,0.0,0.0,0.0,1.0,0.41491772823779194,0.0,0.0,1.0,0.07484872611464968,1.0,0.004612526539278131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05996284501061571,1.0,0.0006289808917197453,1.0,0.00041932059447983015,1.0,0.29247611464968154,1.0,0.49752388535031844,0.0,0.0,1.0,0.04235138004246284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2383333333333333,16.75571272,37.07129028,24.50966083,40.83159939
40,BO-BC-BY-BU-BA-BP-CH-AC-CG-CC-DL,0.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
41,BO-BC-BY-BU-BA-BP-CH-AC-CG-CC-DL,16.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34225602461708676,0.0,0.0,1.0,0.5316178819624521,1.0,0.17072281575216955,1.0,0.12155896691214604,0.0,0.0,0.0,0.0,1.0,0.2039489333748228,1.0,0.283097327386509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.061860007606403214,1.0,0.07347564222245272,0.0,0.0,1.0,0.037278083186391454,0.0,0.0,0.0,0.0,1.0,0.015397469142205166,1.0,0.7609591328700342,0.0,0.0,2.6043333333333334,18.2513484,67.49368508,30.12283147,13.03976636
42,BO-BC-BY-BU-BA-BP-CH-AC-CG-CC-DL,32.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2066499061226359,0.0,0.0,1.0,0.3531457617804643,1.0,0.09878747080642945,1.0,0.07648898658240601,0.0,0.0,0.0,0.0,1.0,0.036299858039107936,1.0,0.1503851261620186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0495233777533544,1.0,0.44130255987544076,0.0,0.0,1.0,0.03085487933324174,0.0,0.0,0.0,0.0,1.0,0.015038512616201859,1.0,0.42781975546091494,0.0,0.0,1.8873333333333333,17.95540056,55.96203004,28.47169226,13.04396614
43,BO-BC-BY-BU-BA-BP-CH-AC-CG-CC-DL,48.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.188589430610774,0.0,0.0,1.0,0.25422380321313154,1.0,0.09615435586245379,1.0,0.034786217479249495,0.0,0.0,0.0,0.0,1.0,0.011814187068424357,1.0,0.06836913812745578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03949001418241845,1.0,0.534920136709214,0.0,0.0,1.0,0.02406593662086443,0.0,0.0,0.0,0.0,1.0,0.009626374648345773,1.0,0.3058561763269861,0.0,0.0,1.5683333333333334,19.34414088,51.14916244,26.13087889,16.66000311
44,PC-BV-BF-BT-BL-CA-CH-BH-CG-ER-RI-CC-DL,0.0,13.0,No,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
45,PC-BV-BF-BT-BL-CA-CH-BH-CG-ER-RI-CC-DL,16.0,13.0,No,1.0,0.04063048943742449,0.0,0.0,1.0,0.02802102719822379,1.0,0.23285473601723966,0.0,0.0,1.0,0.2702628073268684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01835377281483658,0.0,0.0,0.0,0.0,1.0,0.01723293172690763,0.0,0.0,0.0,0.0,1.0,0.08630476377052926,0.0,0.0,1.0,0.003362523263786855,1.0,0.029562183694126096,1.0,0.42269719528520583,1.0,0.002241682175857903,1.0,0.010788095471316157,1.0,0.266199758383126,0.0,0.0,1.4303333333333332,5.84280256,55.583845200000006,40.85999441,16.49077158
46,PC-BV-BF-BT-BL-CA-CH-BH-CG-ER-RI-CC-DL,32.0,13.0,No,1.0,0.059012750062852413,0.0,0.0,1.0,0.025870919081995476,1.0,0.21339280968286461,0.0,0.0,1.0,0.34257831411844986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020121825952663146,0.0,0.0,0.0,0.0,1.0,0.013865459900154435,0.0,0.0,0.0,0.0,1.0,0.10957095140609846,0.0,0.0,1.0,0.002198182667097655,1.0,0.038890924110189275,1.0,0.3794401465359336,1.0,0.002198182667097655,1.0,0.013189096002585927,1.0,0.3474819523758215,0.0,0.0,1.5693333333333332,6.57977552,59.64871956,45.71582791,17.37861035
47,PC-BV-BF-BT-BL-CA-CH-BH-CG-ER-RI-CC-DL,48.0,13.0,No,1.0,0.10692332985551237,0.0,0.0,1.0,0.0125792152771191,1.0,0.2787776091561542,0.0,0.0,1.0,0.5958478295235385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01775889215593285,0.0,0.0,0.0,0.0,1.0,0.00776951531822062,0.0,0.0,0.0,0.0,1.0,0.1317117834898353,0.0,0.0,1.0,0.003144803819279775,1.0,0.06252609946568023,1.0,0.36979193145531003,1.0,0.0027748268993645075,1.0,0.016463972936229414,1.0,0.343523570141326,0.0,0.0,1.9503333333333335,6.22692272,57.15808796,47.05898889,21.09880488
48,BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,0.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
49,BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,16.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7439643537414966,0.0,0.0,1.0,0.15587982993197277,1.0,0.011977959183673469,1.0,0.010480714285714286,0.0,0.0,1.0,0.20911520408163267,1.0,0.03027761904761905,1.0,0.0013308843537414967,1.0,0.00033272108843537416,0.0,0.0,0.0,0.0,1.0,0.0014972448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.306768843537415,1.0,0.15488166666666667,1.6303333333333334,0.30539048,61.39043596,54.17905765,11.98589679
50,BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,32.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7758646416200373,0.0,0.0,1.0,0.12526763351223782,1.0,0.008155989494118991,1.0,0.032623957976475965,0.0,0.0,1.0,0.2796040500932587,1.0,0.03534262114118229,1.0,0.004391686650679456,1.0,0.00020912793574664077,0.0,0.0,0.0,0.0,1.0,0.0010456396787332039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3392055117810513,1.0,0.22711293822085188,1.8313333333333333,0.72099992,52.58407892,55.56850088,11.82875188
51,BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,48.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9497578217329103,0.0,0.0,1.0,0.10421493437830441,1.0,0.007600765068109722,1.0,0.014357000684207253,0.0,0.0,1.0,0.16366980779996268,1.0,0.012836847670585308,1.0,0.0025335883560365737,1.0,0.0001689058904024383,0.0,0.0,0.0,0.0,1.0,0.0011823412328170679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29288281395782795,1.0,0.26011507121975497,1.8103333333333333,1.76906968,55.35610532,59.45763081,13.98110143
52,PJ-BF-BC-BU-BP-CA-EL-FP-CH-AC-CG,0.0,11.0,No,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
53,PJ-BF-BC-BU-BP-CA-EL-FP-CH-AC-CG,16.0,11.0,No,0.0,0.0,1.0,0.027646825396825395,0.0,0.0,1.0,0.25603364389233957,0.0,0.0,0.0,0.0,1.0,0.8863812629399586,0.0,0.0,1.0,0.19785510697032438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22622315389924086,1.0,0.17237194616977225,1.0,0.0012020358868184955,1.0,0.0009616287094547964,1.0,0.05865935127674258,1.0,0.46182218771566597,0.0,0.0,1.0,0.03197415458937198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3223333333333334,39.45740456,37.169388399999995,7.85269575,23.93151125
54,PJ-BF-BC-BU-BP-CA-EL-FP-CH-AC-CG,32.0,11.0,No,0.0,0.0,1.0,0.019535892540113217,0.0,0.0,1.0,0.2354589153518909,0.0,0.0,0.0,0.0,1.0,0.4485029645261782,0.0,0.0,1.0,0.05901895956855257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13572304291026027,1.0,0.1661579070780156,1.0,0.012955381368706661,1.0,0.0016451277928516395,1.0,0.5611942183365155,1.0,0.38064144307104814,0.0,0.0,1.0,0.024676916892774594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.046333333333333,43.48798568,34.19913272,1.17199858,25.50339767
55,PJ-BF-BC-BU-BP-CA-EL-FP-CH-AC-CG,48.0,11.0,No,0.0,0.0,1.0,0.015844040404040406,0.0,0.0,1.0,0.31593771043771046,0.0,0.0,0.0,0.0,1.0,0.4177922558922559,0.0,0.0,1.0,0.053756565656565655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13731501683501685,1.0,0.18088612794612793,1.0,0.0073561616161616165,1.0,0.0003772390572390572,1.0,0.210876632996633,1.0,0.47588707070707065,0.0,0.0,1.0,0.0507386531986532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8673333333333333,46.92036976,31.54492808,1.04203728,28.09726323
56,BO-BC-BY-BU-BA-CA-EL-AC-RI-DL-DF,0.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
57,BO-BC-BY-BU-BA-CA-EL-AC-RI-DL-DF,16.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10316911929723317,0.0,0.0,1.0,0.1917250488923087,1.0,0.09308601840274439,1.0,0.05392267000096182,0.0,0.0,0.0,0.0,1.0,0.16702875829566222,0.0,0.0,1.0,0.06517482607162323,1.0,0.0021919784553236514,0.0,0.0,0.0,0.0,1.0,0.1049227020614921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001753582764258921,0.0,0.0,1.0,0.3973326280016672,1.0,0.3356649674585618,1.5193333333333334,24.38000792,45.69887376,26.04438024,10.01289368
58,BO-BC-BY-BU-BA-CA-EL-AC-RI-DL-DF,32.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05848971193415638,0.0,0.0,1.0,0.19004362139917694,1.0,0.113719341563786,1.0,0.046599999999999996,0.0,0.0,0.0,0.0,1.0,0.08265267489711933,0.0,0.0,1.0,0.17661975308641975,1.0,0.007670781893004115,0.0,0.0,0.0,0.0,1.0,0.4602469135802469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0021094650205761315,0.0,0.0,1.0,0.37797777777777775,1.0,0.2659843621399177,1.7863333333333333,31.51506296,38.39809316,17.35838726,10.88981453
59,BO-BC-BY-BU-BA-CA-EL-AC-RI-DL-DF,48.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036784594046729964,0.0,0.0,1.0,0.15720381236886088,1.0,0.05307229986841637,1.0,0.021960951669689532,0.0,0.0,0.0,0.0,1.0,0.11328190902948182,0.0,0.0,1.0,0.20588392190333937,1.0,0.023608023044916247,0.0,0.0,0.0,0.0,1.0,0.4004213521106725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003660158611614922,0.0,0.0,1.0,0.5479257441587538,1.0,0.14951747928446957,1.7153333333333332,45.05076968,34.35942768,1.07531227,11.16595572
60,BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,0.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
61,BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,16.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.03356786766372083,1.0,0.25008061409472016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15996380013596193,1.0,0.1580271923861319,1.0,0.028145365964196693,1.0,0.056548946295037386,0.0,0.0,0.0,0.0,1.0,0.18694720145026059,1.0,0.005422501699524134,0.0,0.0,1.0,0.09437735100838433,0.0,0.0,1.0,0.0012910718332200318,0.0,0.0,1.0,0.5405717765692273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5193333333333334,6.36688416,42.62972408,36.61382892,18.47539383
62,BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,32.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.016128372330903976,1.0,0.20736478711162257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2165809998721391,1.0,0.10937476026083622,1.0,0.015586242168520649,1.0,0.050147040020457744,0.0,0.0,0.0,0.0,1.0,0.1080194348548779,1.0,0.0032527809742999617,0.0,0.0,1.0,0.31836593785960876,0.0,0.0,1.0,0.002575118271320803,0.0,0.0,1.0,0.36241401355325403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4133333333333333,6.16384488,40.4754818,35.41231574,21.66082517
63,BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,48.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.012144654088050315,1.0,0.23469909827991214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17031779949988635,1.0,0.061601197241797384,1.0,0.009218231416230961,1.0,0.028386299916647723,0.0,0.0,0.0,0.0,1.0,0.20206948548912634,1.0,0.032629612790785786,0.0,0.0,1.0,0.3341974691217701,0.0,0.0,1.0,0.002194817003864515,0.0,0.0,1.0,0.19914306281730698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2873333333333334,6.33244568,39.02726388,35.326154700000004,24.27929375
64,BV-BF-BC-BY-BU-DP-BL-EL-CH-AC-CG,0.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
65,BV-BF-BC-BY-BU-DP-BL-EL-CH-AC-CG,16.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.05441136625347151,1.0,0.2435650613019034,0.0,0.0,0.0,0.0,1.0,0.7273315721736774,1.0,0.22951703583282526,1.0,0.16818058660163923,1.0,0.02196240601503759,1.0,0.032053241211135945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0013850165955429112,0.0,0.0,1.0,0.17728212422949263,1.0,0.2518751608751608,0.0,0.0,1.0,0.03759330759330759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9473333333333331,14.077442000000001,43.37844228,27.60369324,19.50152374
66,BV-BF-BC-BY-BU-DP-BL-EL-CH-AC-CG,32.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.011425577127402685,1.0,0.14538632924434142,0.0,0.0,0.0,0.0,1.0,0.3753881644611868,1.0,0.19638745613187802,1.0,0.07666727840561512,1.0,0.005961170675166618,1.0,0.026162915741009048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0013247045944814707,0.0,0.0,1.0,0.34458878263949255,1.0,0.49974480826813483,0.0,0.0,1.0,0.030633793747384012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7143333333333333,15.508095999999998,41.50118988,29.33168139,21.45295114
67,BV-BF-BC-BY-BU-DP-BL-EL-CH-AC-CG,48.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.009863957838398732,1.0,0.17171073973949372,0.0,0.0,0.0,0.0,1.0,0.3492619808306709,1.0,0.21194530460664643,1.0,0.05425176811119302,1.0,0.004412823243494169,1.0,0.02206411621747085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0012978891892629911,0.0,0.0,1.0,0.24595000136533682,1.0,0.485150978946506,0.0,0.0,1.0,0.02738546189344911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5843333333333331,16.62176648,36.15114268,29.87791582,25.69858942
68,PJ-BF-DP-BL-BA-BP-CA-EL-BH-ER-DF,0.0,11.0,No,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
69,PJ-BF-DP-BL-BA-BP-CA-EL-BH-ER-DF,16.0,11.0,No,0.0,0.0,1.0,0.03506535644757578,0.0,0.0,1.0,0.5068662896696641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005362936868452767,1.0,0.027777262754550225,1.0,0.45942492506412036,1.0,0.12444763758845523,1.0,0.01787645622817589,1.0,0.0024752016315935845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015126232193071905,0.0,0.0,1.0,0.16143815086060379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13806124656221994,1.4833333333333332,3.12915312,55.42600092,55.97307267,7.07977336
70,PJ-BF-DP-BL-BA-BP-CA-EL-BH-ER-DF,32.0,11.0,No,0.0,0.0,1.0,0.02803756007637106,0.0,0.0,1.0,0.46074626374349864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006331061952728949,1.0,0.012403713213509778,1.0,0.21771100796629142,1.0,0.21086312462966622,1.0,0.02015603397195339,1.0,0.0024549015735071435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011628481137665417,0.0,0.0,1.0,0.1625403252353677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18476364474290605,1.3083333333333333,3.6387339999999995,61.89092628,59.43125642,7.21676762
71,PJ-BF-DP-BL-BA-BP-CA-EL-BH-ER-DF,48.0,11.0,No,0.0,0.0,1.0,0.030527179658376452,0.0,0.0,1.0,0.5911450509096978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00449229399655038,1.0,0.00898458799310076,1.0,0.04155371946809102,1.0,0.09821788237912422,1.0,0.002348244589105881,1.0,0.002858732543259333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0017356590441217378,0.0,0.0,1.0,0.16304985255661267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27760334946864734,1.2233333333333332,4.4250316,62.81001008,62.0930627,10.3376641
72,PJ-BV-BF-BT-BC-BY-BU-CH-AC-RI-DF,0.0,11.0,No,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
73,PJ-BV-BF-BT-BC-BY-BU-CH-AC-RI-DF,16.0,11.0,No,0.0,0.0,1.0,0.019630401737242127,1.0,0.023235985729796807,1.0,0.2281533426399876,0.0,0.0,1.0,0.2902495114006515,1.0,0.5756915774778968,1.0,0.16605717387932373,1.0,0.09534766558089035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10436162556227703,1.0,0.274224693655964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004807445323406236,0.0,0.0,0.0,0.0,1.0,0.3659667752442997,2.1523333333333334,21.73576104,45.05355692,14.87206769,25.32429628
74,PJ-BV-BF-BT-BC-BY-BU-CH-AC-RI-DF,32.0,11.0,No,0.0,0.0,1.0,0.012727645926876202,1.0,0.014474577720761172,1.0,0.12428171905067352,0.0,0.0,1.0,0.18916775710925807,1.0,0.2957305965362412,1.0,0.08659790463972633,1.0,0.06239042121017747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09807774214239898,1.0,0.5769866153517211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004492110327132777,0.0,0.0,0.0,0.0,1.0,0.47491588625187087,1.9453333333333334,21.9788744,35.78539248,14.47707512,27.94354902
75,PJ-BV-BF-BT-BC-BY-BU-CH-AC-RI-DF,48.0,11.0,No,0.0,0.0,1.0,0.009787271760326182,1.0,0.01207096850440229,1.0,0.15822756012527328,0.0,0.0,1.0,0.217929917863263,1.0,0.34712190509956864,1.0,0.10472380783549015,1.0,0.048446995213614605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17698649766589847,1.0,0.412696625893754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029361815280978545,0.0,0.0,0.0,0.0,1.0,0.34810063227560123,1.8403333333333332,22.36020304,33.26759064,16.94501164,32.94025047
76,PC-PJ-BC-BY-BU-CA-EL-AC-BH-ER-RI,0.0,11.0,No,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
77,PC-PJ-BC-BY-BU-CA-EL-AC-BH-ER-RI,16.0,11.0,No,1.0,0.9288932384341636,1.0,0.032993475682087776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5645806642941873,1.0,0.14789383155397387,1.0,0.09021293001186237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13174317912218267,1.0,0.007613879003558717,0.0,0.0,0.0,0.0,1.0,0.40815005931198095,1.0,0.000692170818505338,0.0,0.0,1.0,0.2764068801897983,1.0,0.0018457888493475679,0.0,0.0,0.0,0.0,0.0,0.0,2.593333333333333,39.88575104,6.516503599999999,7.46695592,24.87882554
78,PC-PJ-BC-BY-BU-CA-EL-AC-BH-ER-RI,32.0,11.0,No,1.0,0.7114257368633558,1.0,0.02710872700005768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32797992732306624,1.0,0.11253688642787102,1.0,0.06616669550671973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16925119686220222,1.0,0.019261463921093614,0.0,0.0,0.0,0.0,1.0,0.45317944281017475,1.0,0.0012484282171079195,0.0,0.0,1.0,0.1708563188556267,1.0,0.0012484282171079195,0.0,0.0,0.0,0.0,0.0,0.0,2.0613333333333332,47.40061632,7.45156804,1.59716087,28.46613511
79,PC-PJ-BC-BY-BU-CA-EL-AC-BH-ER-RI,48.0,11.0,No,1.0,0.5893840453051807,1.0,0.027184157169824513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23861649071290403,1.0,0.12239436947959635,1.0,0.04990328369339765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16717600037288213,1.0,0.06027791372439348,0.0,0.0,0.0,0.0,1.0,0.4704041110256589,1.0,0.0017072176000372881,0.0,0.0,1.0,0.15036647323405344,1.0,0.0007879465846325945,0.0,0.0,0.0,0.0,0.0,0.0,1.8783333333333332,50.72597656,7.53032864,1.71732777,27.011243100000005
80,BY-BU-BP-CA-EL-FP-AC-BH-CG-ER-RI,0.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
